DIDE_CODE,ISO,GAUL_CODE,NAME_0,NAME_1,CONTINENT,itn_cov1,itn_cov2,itn_cov3,itn_cov4,itn_cov5,itn_cov6,itn_cov7,itn_cov8,itn_cov9,itn_cov10,itn_cov11,itn_cov12,itn_cov13,itn_cov14,itn_cov15,itn_cov16,itn_cov17,itn_cov18,itn_cov19,itn_cov20,irs_cov1,irs_cov2,irs_cov3,irs_cov4,irs_cov5,irs_cov6,irs_cov7,irs_cov8,irs_cov9,irs_cov10,irs_cov11,irs_cov12,irs_cov13,irs_cov14,irs_cov15,irs_cov16,irs_cov17,irs_cov18,irs_cov19,irs_cov20
481,NGA,65701,Nigeria,Ebonyi,Africa,0,0,0,0,0,0,0.0011,0.0023,0.0059,0.0161,0.0418,0.1092,0.2863,0.2368,0.1774,0.2531,0.2796,0.3232,0.3967,0.3496,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0021,0.0013,0.0011,0.0145,0.0008,0.0018,0.0018,0.0018
482,NGA,2219,Nigeria,Edo,Africa,0,0,0,0,0,0,0.0011,0.0023,0.0059,0.0161,0.0418,0.1092,0.2863,0.2368,0.1774,0.2531,0.2796,0.3232,0.3967,0.3496,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0021,0.0013,0.0011,0.0145,0.0008,0.0018,0.0018,0.0018
483,NGA,65702,Nigeria,Ekiti,Africa,0,0,0,0,0,0,0.0011,0.0023,0.0059,0.0161,0.0418,0.1092,0.2863,0.2368,0.1774,0.2531,0.2796,0.3232,0.3967,0.3496,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0021,0.0013,0.0011,0.0145,0.0008,0.0018,0.0018,0.0018
484,NGA,65703,Nigeria,Enugu,Africa,0,0,0,0,0,0,0.0011,0.0023,0.0059,0.0161,0.0418,0.1092,0.2863,0.2368,0.1774,0.2531,0.2796,0.3232,0.3967,0.3496,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0021,0.0013,0.0011,0.0145,0.0008,0.0018,0.0018,0.0018
485,NGA,2221,Nigeria,"FCT, Abuja",Africa,0,0,0,0,0,0,0.0011,0.0023,0.0059,0.0161,0.0418,0.1092,0.2863,0.2368,0.1774,0.2531,0.2796,0.3232,0.3967,0.3496,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0021,0.0013,0.0011,0.0145,0.0008,0.0018,0.0018,0.0018
486,NGA,65704,Nigeria,Gombe,Africa,0,0,0,0,0,0,0.0011,0.0023,0.0059,0.0161,0.0418,0.1092,0.2863,0.2368,0.1774,0.2531,0.2796,0.3232,0.3967,0.3496,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0021,0.0013,0.0011,0.0145,0.0008,0.0018,0.0018,0.0018
487,NGA,2222,Nigeria,Imo,Africa,0,0,0,0,0,0,0.0011,0.0023,0.0059,0.0161,0.0418,0.1092,0.2863,0.2368,0.1774,0.2531,0.2796,0.3232,0.3967,0.3496,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0021,0.0013,0.0011,0.0145,0.0008,0.0018,0.0018,0.0018
488,NGA,2223,Nigeria,Jigawa,Africa,0,0,0,0,0,0,0.0011,0.0023,0.0059,0.0161,0.0418,0.1092,0.2863,0.2368,0.1774,0.2531,0.2796,0.3232,0.3967,0.3496,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0021,0.0013,0.0011,0.0145,0.0008,0.0018,0.0018,0.0018
489,NGA,2224,Nigeria,Kaduna,Africa,0,0,0,0,0,0,0.0011,0.0023,0.0059,0.0161,0.0418,0.1092,0.2863,0.2368,0.1774,0.2531,0.2796,0.3232,0.3967,0.3496,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0021,0.0013,0.0011,0.0145,0.0008,0.0018,0.0018,0.0018
490,NGA,2225,Nigeria,Kano,Africa,0,0,0,0,0,0,0.0011,0.0023,0.0059,0.0161,0.0418,0.1092,0.2863,0.2368,0.1774,0.2531,0.2796,0.3232,0.3967,0.3496,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0021,0.0013,0.0011,0.0145,0.0008,0.0018,0.0018,0.0018
491,NGA,2226,Nigeria,Katsina,Africa,0,0,0,0,0,0,0.0011,0.0023,0.0059,0.0161,0.0418,0.1092,0.2863,0.2368,0.1774,0.2531,0.2796,0.3232,0.3967,0.3496,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0021,0.0013,0.0011,0.0145,0.0008,0.0018,0.0018,0.0018
492,NGA,2227,Nigeria,Kebbi,Africa,0,0,0,0,0,0,0.0011,0.0023,0.0059,0.0161,0.0418,0.1092,0.2863,0.2368,0.1774,0.2531,0.2796,0.3232,0.3967,0.3496,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0021,0.0013,0.0011,0.0145,0.0008,0.0018,0.0018,0.0018
493,NGA,2228,Nigeria,Kogi,Africa,0,0,0,0,0,0,0.0011,0.0023,0.0059,0.0161,0.0418,0.1092,0.2863,0.2368,0.1774,0.2531,0.2796,0.3232,0.3967,0.3496,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0021,0.0013,0.0011,0.0145,0.0008,0.0018,0.0018,0.0018
494,NGA,2229,Nigeria,Kwara,Africa,0,0,0,0,0,0,0.0011,0.0023,0.0059,0.0161,0.0418,0.1092,0.2863,0.2368,0.1774,0.2531,0.2796,0.3232,0.3967,0.3496,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0021,0.0013,0.0011,0.0145,0.0008,0.0018,0.0018,0.0018
495,NGA,2230,Nigeria,Lagos,Africa,0,0,0,0,0,0,0.0011,0.0023,0.0059,0.0161,0.0418,0.1092,0.2863,0.2368,0.1774,0.2531,0.2796,0.3232,0.3967,0.3496,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0021,0.0013,0.0011,0.0145,0.0008,0.0018,0.0018,0.0018
496,NGA,65705,Nigeria,Nassarawa,Africa,0,0,0,0,0,0,0.0011,0.0023,0.0059,0.0161,0.0418,0.1092,0.2863,0.2368,0.1774,0.2531,0.2796,0.3232,0.3967,0.3496,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0021,0.0013,0.0011,0.0145,0.0008,0.0018,0.0018,0.0018
497,NGA,2231,Nigeria,Niger,Africa,0,0,0,0,0,0,0.0011,0.0023,0.0059,0.0161,0.0418,0.1092,0.2863,0.2368,0.1774,0.2531,0.2796,0.3232,0.3967,0.3496,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0021,0.0013,0.0011,0.0145,0.0008,0.0018,0.0018,0.0018
498,NGA,2232,Nigeria,Ogun,Africa,0,0,0,0,0,0,0.0011,0.0023,0.0059,0.0161,0.0418,0.1092,0.2863,0.2368,0.1774,0.2531,0.2796,0.3232,0.3967,0.3496,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0021,0.0013,0.0011,0.0145,0.0008,0.0018,0.0018,0.0018
499,NGA,65706,Nigeria,Ondo,Africa,0,0,0,0,0,0,0.0011,0.0023,0.0059,0.0161,0.0418,0.1092,0.2863,0.2368,0.1774,0.2531,0.2796,0.3232,0.3967,0.3496,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0021,0.0013,0.0011,0.0145,0.0008,0.0018,0.0018,0.0018
500,NGA,2234,Nigeria,Osun,Africa,0,0,0,0,0,0,0.0011,0.0023,0.0059,0.0161,0.0418,0.1092,0.2863,0.2368,0.1774,0.2531,0.2796,0.3232,0.3967,0.3496,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0021,0.0013,0.0011,0.0145,0.0008,0.0018,0.0018,0.0018
501,NGA,2235,Nigeria,Oyo,Africa,0,0,0,0,0,0,0.0011,0.0023,0.0059,0.0161,0.0418,0.1092,0.2863,0.2368,0.1774,0.2531,0.2796,0.3232,0.3967,0.3496,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0021,0.0013,0.0011,0.0145,0.0008,0.0018,0.0018,0.0018
502,NGA,65707,Nigeria,Plateau,Africa,0,0,0,0,0,0,0.0011,0.0023,0.0059,0.0161,0.0418,0.1092,0.2863,0.2368,0.1774,0.2531,0.2796,0.3232,0.3967,0.3496,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0021,0.0013,0.0011,0.0145,0.0008,0.0018,0.0018,0.0018
503,NGA,65708,Nigeria,Rivers,Africa,0,0,0,0,0,0,0.0011,0.0023,0.0059,0.0161,0.0418,0.1092,0.2863,0.2368,0.1774,0.2531,0.2796,0.3232,0.3967,0.3496,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0021,0.0013,0.0011,0.0145,0.0008,0.0018,0.0018,0.0018
504,NGA,65709,Nigeria,Sokoto,Africa,0,0,0,0,0,0,0.0011,0.0023,0.0059,0.0161,0.0418,0.1092,0.2863,0.2368,0.1774,0.2531,0.2796,0.3232,0.3967,0.3496,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0021,0.0013,0.0011,0.0145,0.0008,0.0018,0.0018,0.0018
505,NGA,2239,Nigeria,Taraba,Africa,0,0,0,0,0,0,0.0011,0.0023,0.0059,0.0161,0.0418,0.1092,0.2863,0.2368,0.1774,0.2531,0.2796,0.3232,0.3967,0.3496,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0021,0.0013,0.0011,0.0145,0.0008,0.0018,0.0018,0.0018
506,NGA,2240,Nigeria,Yobe,Africa,0,0,0,0,0,0,0.0011,0.0023,0.0059,0.0161,0.0418,0.1092,0.2863,0.2368,0.1774,0.2531,0.2796,0.3232,0.3967,0.3496,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0021,0.0013,0.0011,0.0145,0.0008,0.0018,0.0018,0.0018
507,NGA,65710,Nigeria,Zamfara,Africa,0,0,0,0,0,0,0.0011,0.0023,0.0059,0.0161,0.0418,0.1092,0.2863,0.2368,0.1774,0.2531,0.2796,0.3232,0.3967,0.3496,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0021,0.0013,0.0011,0.0145,0.0008,0.0018,0.0018,0.0018
510,RWA,21969,Rwanda,East/Iburasirazuba,Africa,0,0,0,0.0118,0.0126,0.0406,0.1101,0.2769,0.3305,0.5641,0.5372,0.3105,0.4771,0.8039,0.7869,0.7759,1,1,1,1,0,0,0,0,0,0,0,0.0182,0.0363,0.0544,0.0726,0.0886,0.1369,0.155,0.1436,0.0959,0.141,0.1097,0.1097,0.1097
511,RWA,21970,Rwanda,Kigali City/Umujyi wa Kigali,Africa,0,0,0,0.0118,0.0126,0.0406,0.1101,0.2769,0.3305,0.5641,0.5372,0.3105,0.4771,0.8039,0.7869,0.7759,1,1,1,1,0,0,0,0,0,0,0,0.0182,0.0363,0.0544,0.0726,0.0886,0.1369,0.155,0.1436,0.0959,0.141,0.1097,0.1097,0.1097
512,RWA,21971,Rwanda,North/Amajyaruguru,Africa,0,0,0,0.0118,0.0126,0.0406,0.1101,0.2769,0.3305,0.5641,0.5372,0.3105,0.4771,0.8039,0.7869,0.7759,1,1,1,1,0,0,0,0,0,0,0,0.0182,0.0363,0.0544,0.0726,0.0886,0.1369,0.155,0.1436,0.0959,0.141,0.1097,0.1097,0.1097
513,RWA,21972,Rwanda,South/Amajyepfo,Africa,0,0,0,0.0118,0.0126,0.0406,0.1101,0.2769,0.3305,0.5641,0.5372,0.3105,0.4771,0.8039,0.7869,0.7759,1,1,1,1,0,0,0,0,0,0,0,0.0182,0.0363,0.0544,0.0726,0.0886,0.1369,0.155,0.1436,0.0959,0.141,0.1097,0.1097,0.1097
514,RWA,21973,Rwanda,West/Iburengerazuba,Africa,0,0,0,0.0118,0.0126,0.0406,0.1101,0.2769,0.3305,0.5641,0.5372,0.3105,0.4771,0.8039,0.7869,0.7759,1,1,1,1,0,0,0,0,0,0,0,0.0182,0.0363,0.0544,0.0726,0.0886,0.1369,0.155,0.1436,0.0959,0.141,0.1097,0.1097,0.1097
520,SEN,2636,Senegal,Dakar,Africa,0,0,0,0.0094,0.0111,0.0316,0,0.145,0.1755,0.165,0.2651,0.3343,0.3959,0.3781,0.423,0.5823,0.7033,0.7889,0.793,0.784,0,0,0,0,0,0,0,0.0154,0.0308,0.0462,0.0616,0.057,0.0569,0.0797,0.0724,0.087,0.0485,0.0483,0.0483,0.0483
521,SEN,47585,Senegal,Diourbel,Africa,0,0,0,0.0094,0.0111,0.0316,0,0.145,0.1755,0.165,0.2651,0.3343,0.3959,0.3781,0.423,0.5823,0.7033,0.7889,0.793,0.784,0,0,0,0,0,0,0,0.0154,0.0308,0.0462,0.0616,0.057,0.0569,0.0797,0.0724,0.087,0.0485,0.0483,0.0483,0.0483
522,SEN,47586,Senegal,Fatick,Africa,0,0,0,0.0094,0.0111,0.0316,0,0.145,0.1755,0.165,0.2651,0.3343,0.3959,0.3781,0.423,0.5823,0.7033,0.7889,0.793,0.784,0,0,0,0,0,0,0,0.0154,0.0308,0.0462,0.0616,0.057,0.0569,0.0797,0.0724,0.087,0.0485,0.0483,0.0483,0.0483
523,SEN,1378,Senegal,Kaffrine,Africa,0,0,0,0.0094,0.0111,0.0316,0,0.145,0.1755,0.165,0.2651,0.3343,0.3959,0.3781,0.423,0.5823,0.7033,0.7889,0.793,0.784,0,0,0,0,0,0,0,0.0154,0.0308,0.0462,0.0616,0.057,0.0569,0.0797,0.0724,0.087,0.0485,0.0483,0.0483,0.0483
524,SEN,1373,Senegal,Kaolack,Africa,0,0,0,0.0094,0.0111,0.0316,0,0.145,0.1755,0.165,0.2651,0.3343,0.3959,0.3781,0.423,0.5823,0.7033,0.7889,0.793,0.784,0,0,0,0,0,0,0,0.0154,0.0308,0.0462,0.0616,0.057,0.0569,0.0797,0.0724,0.087,0.0485,0.0483,0.0483,0.0483
525,SEN,1374,Senegal,Kedougou,Africa,0,0,0,0.0094,0.0111,0.0316,0,0.145,0.1755,0.165,0.2651,0.3343,0.3959,0.3781,0.423,0.5823,0.7033,0.7889,0.793,0.784,0,0,0,0,0,0,0,0.0154,0.0308,0.0462,0.0616,0.057,0.0569,0.0797,0.0724,0.087,0.0485,0.0483,0.0483,0.0483
526,SEN,1375,Senegal,Kolda,Africa,0,0,0,0.0094,0.0111,0.0316,0,0.145,0.1755,0.165,0.2651,0.3343,0.3959,0.3781,0.423,0.5823,0.7033,0.7889,0.793,0.784,0,0,0,0,0,0,0,0.0154,0.0308,0.0462,0.0616,0.057,0.0569,0.0797,0.0724,0.087,0.0485,0.0483,0.0483,0.0483
527,SEN,47587,Senegal,Louga,Africa,0,0,0,0.0094,0.0111,0.0316,0,0.145,0.1755,0.165,0.2651,0.3343,0.3959,0.3781,0.423,0.5823,0.7033,0.7889,0.793,0.784,0,0,0,0,0,0,0,0.0154,0.0308,0.0462,0.0616,0.057,0.0569,0.0797,0.0724,0.087,0.0485,0.0483,0.0483,0.0483
528,SEN,47588,Senegal,Matam,Africa,0,0,0,0.0094,0.0111,0.0316,0,0.145,0.1755,0.165,0.2651,0.3343,0.3959,0.3781,0.423,0.5823,0.7033,0.7889,0.793,0.784,0,0,0,0,0,0,0,0.0154,0.0308,0.0462,0.0616,0.057,0.0569,0.0797,0.0724,0.087,0.0485,0.0483,0.0483,0.0483
529,SEN,47589,Senegal,Saint louis,Africa,0,0,0,0.0094,0.0111,0.0316,0,0.145,0.1755,0.165,0.2651,0.3343,0.3959,0.3781,0.423,0.5823,0.7033,0.7889,0.793,0.784,0,0,0,0,0,0,0,0.0154,0.0308,0.0462,0.0616,0.057,0.0569,0.0797,0.0724,0.087,0.0485,0.0483,0.0483,0.0483
530,SEN,1376,Senegal,Sedhiou,Africa,0,0,0,0.0094,0.0111,0.0316,0,0.145,0.1755,0.165,0.2651,0.3343,0.3959,0.3781,0.423,0.5823,0.7033,0.7889,0.793,0.784,0,0,0,0,0,0,0,0.0154,0.0308,0.0462,0.0616,0.057,0.0569,0.0797,0.0724,0.087,0.0485,0.0483,0.0483,0.0483
531,SEN,1377,Senegal,Tambacounda,Africa,0,0,0,0.0094,0.0111,0.0316,0,0.145,0.1755,0.165,0.2651,0.3343,0.3959,0.3781,0.423,0.5823,0.7033,0.7889,0.793,0.784,0,0,0,0,0,0,0,0.0154,0.0308,0.0462,0.0616,0.057,0.0569,0.0797,0.0724,0.087,0.0485,0.0483,0.0483,0.0483
532,SEN,2644,Senegal,Thies,Africa,0,0,0,0.0094,0.0111,0.0316,0,0.145,0.1755,0.165,0.2651,0.3343,0.3959,0.3781,0.423,0.5823,0.7033,0.7889,0.793,0.784,0,0,0,0,0,0,0,0.0154,0.0308,0.0462,0.0616,0.057,0.0569,0.0797,0.0724,0.087,0.0485,0.0483,0.0483,0.0483
533,SEN,2645,Senegal,Ziguinchor,Africa,0,0,0,0.0094,0.0111,0.0316,0,0.145,0.1755,0.165,0.2651,0.3343,0.3959,0.3781,0.423,0.5823,0.7033,0.7889,0.793,0.784,0,0,0,0,0,0,0,0.0154,0.0308,0.0462,0.0616,0.057,0.0569,0.0797,0.0724,0.087,0.0485,0.0483,0.0483,0.0483
610,SLE,2654,Sierra Leone,Eastern,Africa,0,0,0,0.0029,0.0102,0,0.0313,0.0912,0.1623,0.5108,0.2798,0.1062,0.4175,0.4961,0.4632,0.4626,0.9267,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525,0.1419,0.1611,0,0,0,0
611,SLE,2655,Sierra Leone,Northern,Africa,0,0,0,0.0029,0.0102,0,0.0313,0.0912,0.1623,0.5108,0.2798,0.1062,0.4175,0.4961,0.4632,0.4626,0.9267,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525,0.1419,0.1611,0,0,0,0
612,SLE,2656,Sierra Leone,Southern,Africa,0,0,0,0.0029,0.0102,0,0.0313,0.0912,0.1623,0.5108,0.2798,0.1062,0.4175,0.4961,0.4632,0.4626,0.9267,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525,0.1419,0.1611,0,0,0,0
613,SLE,2657,Sierra Leone,Western Area,Africa,0,0,0,0.0029,0.0102,0,0.0313,0.0912,0.1623,0.5108,0.2798,0.1062,0.4175,0.4961,0.4632,0.4626,0.9267,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525,0.1419,0.1611,0,0,0,0
614,SOM,2688,Somalia,Awdal,Africa,0,0,0,0.0009,0,0.0022,0.0059,0.0141,0.038,0.0994,0.2597,0.2189,0.1695,0.1783,0.1515,0.2292,0.3103,0.2829,0.3345,0.3385,0,0,0,0,0.0003,0.0006,0.0009,0.0012,0.0008,0.0005,0.0001,0.0006,0.0014,0.0025,0.0688,0.0351,0.0126,0.0114,0.0114,0.0114
615,SOM,2689,Somalia,Bakool,Africa,0,0,0,0.0009,0,0.0022,0.0059,0.0141,0.038,0.0994,0.2597,0.2189,0.1695,0.1783,0.1515,0.2292,0.3103,0.2829,0.3345,0.3385,0,0,0,0,0.0003,0.0006,0.0009,0.0012,0.0008,0.0005,0.0001,0.0006,0.0014,0.0025,0.0688,0.0351,0.0126,0.0114,0.0114,0.0114
616,SOM,2692,Somalia,Banadir,Africa,0,0,0,0.0009,0,0.0022,0.0059,0.0141,0.038,0.0994,0.2597,0.2189,0.1695,0.1783,0.1515,0.2292,0.3103,0.2829,0.3345,0.3385,0,0,0,0,0.0003,0.0006,0.0009,0.0012,0.0008,0.0005,0.0001,0.0006,0.0014,0.0025,0.0688,0.0351,0.0126,0.0114,0.0114,0.0114
617,SOM,2690,Somalia,Bari,Africa,0,0,0,0.0009,0,0.0022,0.0059,0.0141,0.038,0.0994,0.2597,0.2189,0.1695,0.1783,0.1515,0.2292,0.3103,0.2829,0.3345,0.3385,0,0,0,0,0.0003,0.0006,0.0009,0.0012,0.0008,0.0005,0.0001,0.0006,0.0014,0.0025,0.0688,0.0351,0.0126,0.0114,0.0114,0.0114
618,SOM,2691,Somalia,Bay,Africa,0,0,0,0.0009,0,0.0022,0.0059,0.0141,0.038,0.0994,0.2597,0.2189,0.1695,0.1783,0.1515,0.2292,0.3103,0.2829,0.3345,0.3385,0,0,0,0,0.0003,0.0006,0.0009,0.0012,0.0008,0.0005,0.0001,0.0006,0.0014,0.0025,0.0688,0.0351,0.0126,0.0114,0.0114,0.0114
619,SOM,2693,Somalia,Galgaduud,Africa,0,0,0,0.0009,0,0.0022,0.0059,0.0141,0.038,0.0994,0.2597,0.2189,0.1695,0.1783,0.1515,0.2292,0.3103,0.2829,0.3345,0.3385,0,0,0,0,0.0003,0.0006,0.0009,0.0012,0.0008,0.0005,0.0001,0.0006,0.0014,0.0025,0.0688,0.0351,0.0126,0.0114,0.0114,0.0114
620,SOM,2694,Somalia,Gedo,Africa,0,0,0,0.0009,0,0.0022,0.0059,0.0141,0.038,0.0994,0.2597,0.2189,0.1695,0.1783,0.1515,0.2292,0.3103,0.2829,0.3345,0.3385,0,0,0,0,0.0003,0.0006,0.0009,0.0012,0.0008,0.0005,0.0001,0.0006,0.0014,0.0025,0.0688,0.0351,0.0126,0.0114,0.0114,0.0114
621,SOM,2695,Somalia,Hiraan,Africa,0,0,0,0.0009,0,0.0022,0.0059,0.0141,0.038,0.0994,0.2597,0.2189,0.1695,0.1783,0.1515,0.2292,0.3103,0.2829,0.3345,0.3385,0,0,0,0,0.0003,0.0006,0.0009,0.0012,0.0008,0.0005,0.0001,0.0006,0.0014,0.0025,0.0688,0.0351,0.0126,0.0114,0.0114,0.0114
622,SOM,2698,Somalia,Juba Dhexe,Africa,0,0,0,0.0009,0,0.0022,0.0059,0.0141,0.038,0.0994,0.2597,0.2189,0.1695,0.1783,0.1515,0.2292,0.3103,0.2829,0.3345,0.3385,0,0,0,0,0.0003,0.0006,0.0009,0.0012,0.0008,0.0005,0.0001,0.0006,0.0014,0.0025,0.0688,0.0351,0.0126,0.0114,0.0114,0.0114
623,SOM,2696,Somalia,Juba Hoose,Africa,0,0,0,0.0009,0,0.0022,0.0059,0.0141,0.038,0.0994,0.2597,0.2189,0.1695,0.1783,0.1515,0.2292,0.3103,0.2829,0.3345,0.3385,0,0,0,0,0.0003,0.0006,0.0009,0.0012,0.0008,0.0005,0.0001,0.0006,0.0014,0.0025,0.0688,0.0351,0.0126,0.0114,0.0114,0.0114
624,SOM,2700,Somalia,Mudug,Africa,0,0,0,0.0009,0,0.0022,0.0059,0.0141,0.038,0.0994,0.2597,0.2189,0.1695,0.1783,0.1515,0.2292,0.3103,0.2829,0.3345,0.3385,0,0,0,0,0.0003,0.0006,0.0009,0.0012,0.0008,0.0005,0.0001,0.0006,0.0014,0.0025,0.0688,0.0351,0.0126,0.0114,0.0114,0.0114
625,SOM,2701,Somalia,Nugaal,Africa,0,0,0,0.0009,0,0.0022,0.0059,0.0141,0.038,0.0994,0.2597,0.2189,0.1695,0.1783,0.1515,0.2292,0.3103,0.2829,0.3345,0.3385,0,0,0,0,0.0003,0.0006,0.0009,0.0012,0.0008,0.0005,0.0001,0.0006,0.0014,0.0025,0.0688,0.0351,0.0126,0.0114,0.0114,0.0114
626,SOM,2702,Somalia,Sanaag,Africa,0,0,0,0.0009,0,0.0022,0.0059,0.0141,0.038,0.0994,0.2597,0.2189,0.1695,0.1783,0.1515,0.2292,0.3103,0.2829,0.3345,0.3385,0,0,0,0,0.0003,0.0006,0.0009,0.0012,0.0008,0.0005,0.0001,0.0006,0.0014,0.0025,0.0688,0.0351,0.0126,0.0114,0.0114,0.0114
627,SOM,2699,Somalia,Shabelle Dhexe,Africa,0,0,0,0.0009,0,0.0022,0.0059,0.0141,0.038,0.0994,0.2597,0.2189,0.1695,0.1783,0.1515,0.2292,0.3103,0.2829,0.3345,0.3385,0,0,0,0,0.0003,0.0006,0.0009,0.0012,0.0008,0.0005,0.0001,0.0006,0.0014,0.0025,0.0688,0.0351,0.0126,0.0114,0.0114,0.0114
628,SOM,2697,Somalia,Shabelle Hoose,Africa,0,0,0,0.0009,0,0.0022,0.0059,0.0141,0.038,0.0994,0.2597,0.2189,0.1695,0.1783,0.1515,0.2292,0.3103,0.2829,0.3345,0.3385,0,0,0,0,0.0003,0.0006,0.0009,0.0012,0.0008,0.0005,0.0001,0.0006,0.0014,0.0025,0.0688,0.0351,0.0126,0.0114,0.0114,0.0114
629,SOM,2703,Somalia,Sool,Africa,0,0,0,0.0009,0,0.0022,0.0059,0.0141,0.038,0.0994,0.2597,0.2189,0.1695,0.1783,0.1515,0.2292,0.3103,0.2829,0.3345,0.3385,0,0,0,0,0.0003,0.0006,0.0009,0.0012,0.0008,0.0005,0.0001,0.0006,0.0014,0.0025,0.0688,0.0351,0.0126,0.0114,0.0114,0.0114
630,SOM,2704,Somalia,Togdheer,Africa,0,0,0,0.0009,0,0.0022,0.0059,0.0141,0.038,0.0994,0.2597,0.2189,0.1695,0.1783,0.1515,0.2292,0.3103,0.2829,0.3345,0.3385,0,0,0,0,0.0003,0.0006,0.0009,0.0012,0.0008,0.0005,0.0001,0.0006,0.0014,0.0025,0.0688,0.0351,0.0126,0.0114,0.0114,0.0114
631,SOM,2705,Somalia,Woqooyi Galbeed,Africa,0,0,0,0.0009,0,0.0022,0.0059,0.0141,0.038,0.0994,0.2597,0.2189,0.1695,0.1783,0.1515,0.2292,0.3103,0.2829,0.3345,0.3385,0,0,0,0,0.0003,0.0006,0.0009,0.0012,0.0008,0.0005,0.0001,0.0006,0.0014,0.0025,0.0688,0.0351,0.0126,0.0114,0.0114,0.0114
634,ZAF,1013705,South Africa,Gauteng,Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.434,0.9,0.9,0.9
635,ZAF,1013703,South Africa,Kwazulu-natal,Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.434,0.9,0.9,0.9
636,ZAF,1013699,South Africa,Mpumalanga,Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.434,0.9,0.9,0.9
637,ZAF,1013700,South Africa,North-west,Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.434,0.9,0.9,0.9
639,ZAF,1013704,South Africa,Northern Province,Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.434,0.9,0.9,0.9
641,SSD,2748,South Sudan,Central Equatoria,Africa,0,0,0,0.0173,0.0204,0.0581,0.1636,0.1596,0.2791,0.4617,0.5126,0.6051,0.793,0.6326,0.5026,0.7161,0.7642,0.6039,0.7271,0.7418,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.008,0.012,0.016,0.0291,0,0,0
642,SSD,2750,South Sudan,Eastern Equatoria,Africa,0,0,0,0.0173,0.0204,0.0581,0.1636,0.1596,0.2791,0.4617,0.5126,0.6051,0.793,0.6326,0.5026,0.7161,0.7642,0.6039,0.7271,0.7418,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.008,0.012,0.016,0.0291,0,0,0
643,SSD,2746,South Sudan,El Buheyrat,Africa,0,0,0,0.0173,0.0204,0.0581,0.1636,0.1596,0.2791,0.4617,0.5126,0.6051,0.793,0.6326,0.5026,0.7161,0.7642,0.6039,0.7271,0.7418,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.008,0.012,0.016,0.0291,0,0,0
644,SSD,2751,South Sudan,Jonglei,Africa,0,0,0,0.0173,0.0204,0.0581,0.1636,0.1596,0.2791,0.4617,0.5126,0.6051,0.793,0.6326,0.5026,0.7161,0.7642,0.6039,0.7271,0.7418,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.008,0.012,0.016,0.0291,0,0,0
